MiNg_100_CAISO,MiNg_150_CAISO,MiNg_100_ERCOT,MiNg_150_ERCOT,MiNg_100_MISO-W,MiNg_150_MISO-W,MiNg_100_NYISO,MiNg_150_NYISO,MiNg_100_PJM-W,MiNg_150_PJM-W,BaseCaseTax,HighWindTax,HighSolarTax,WinterNYTax
0.56,0.41,0,0,0,0,0,0,0,0,39.6,52.8,39.6,46.22
0,0,0,0,0,0,0,0,0,0,39.6,52.83,39.6,46.22
0,0,0,0,0,0,0,0,0,0,39.6,61.04,39.6,46.22
0,0,0,0,0,0,0,0,0,0,39.6,46.22,39.6,46.22
0,0,0,0,0,0,0,0,0,0,39.6,46.22,34.67,46.22
0,0,0,0,0,0,0,0,0,0,39.6,39.6,3.58,46.22
0,0,0,0,0,0,0,0,0,0,18.39,39.6,0,0
0,0,0,0,0,0,0.12,0,0.03,0,0,0,0,0
0.42,0,0.17,0.14,0.15,0.03,0.27,0.04,8.15,0.05,0,0,0,0
1.98,1.28,0.22,0.17,0.15,0.04,0.27,0.04,8.37,0.03,0,0,0,0
2.26,1.36,0.15,0.14,0.14,0,0.15,0,8.48,0.02,0,0,18.39,46.22
2.26,1.36,0.15,0.13,0.13,0,0.15,0,8.45,0.02,18.39,0,34.67,46.22
104.89,1.36,0.15,0.13,0.1,0,0.15,0,8.24,0.02,39.6,0,39.6,46.22
56.2,1.36,0.04,0.07,0.13,0,1.33,0.13,9.28,10.68,39.6,18.39,46.22,51.53
1.72,1.36,0.04,0.07,0.14,0,1.33,0.13,9.31,10.84,46.22,39.6,46.22,51.53
1.69,1.36,0.03,0.07,0.14,0,1.33,0.13,9.19,10.93,46.22,39.6,46.22,48.88
1.69,1.36,0.04,0.08,0.15,0.04,1.35,0.14,9.02,11.1,46.22,39.6,46.22,48.88
1.69,1.36,0.07,0.08,0.15,0.08,1.35,0.14,8.89,10.97,87.34,39.6,66.48,56.81
1.69,1.36,0.15,0.13,0.18,0.12,1.36,0.18,9.03,11.15,56.5,39.6,66.48,48.88
1.69,1.36,0.16,0.15,0.27,0.16,1.36,0.24,9.11,11.22,56.5,39.6,66.48,48.88
1.69,1.36,0.15,0.13,0.23,0.13,1.36,0.18,0.02,0.01,83.69,39.6,92.61,107.39
1.69,1.36,0,0,0,0,1.33,0,0,0,46.22,39.6,46.22,46.22
1.57,1.36,0,0,0,0,0.95,0,0,0,39.6,39.6,39.6,46.22
1.26,0,0,0,0,0,0,0,0,0,39.6,39.6,39.6,34.67
0,0,0,0,0,0,0,0,0,0,39.6,39.6,29.7,34.67
0,0,0,0,0,0,0,0,0,0,39.6,39.6,9.19,34.67
0,0,0,0,0,0,0,0,0,0,39.6,39.6,9.19,34.67
0,0,0,0,0,0,0,0,0,0,39.6,39.6,9.19,34.67
0,0,0,0,0,0,0,0,6.34,0,39.6,29.7,0,9.19
0,0,0,0,0,0,0,0,5.32,0,34.67,0,0,18.39
0,0,0,0,0,0,0,0,6.05,0,0,0,0,0
0,0,0,0,0.12,0,1.33,0.02,8.04,0.01,0,0,0,0
0,0,0.07,0.1,51.16,0.19,1.33,0.14,41.99,12.06,0,0,0,0
1.57,0.08,0.13,0.14,55.53,0.21,1.33,0.14,42.8,12.33,0,0,0,0
1.57,0.14,0.11,0.12,52.26,0.18,1.33,0.14,42.75,12.55,0,0,18.39,46.22
1.57,0.17,0.07,0.11,49.84,0.17,1.33,0.14,42.75,12.68,18.39,0,29.7,46.22
1.57,0.19,0.02,0.11,49.05,0.16,1.25,0.14,42.62,12.66,39.6,0,39.6,46.22
1.59,0.28,0.03,0.13,56.95,2.4,1.36,0.25,82.93,79.61,39.6,0,39.6,46.22
1.59,0.28,0.05,0.13,53.71,2.28,1.36,0.17,82.92,79.58,39.6,0,39.6,46.22
1.59,0.28,0.03,0.13,46.69,2.27,1.36,0.21,82.99,79.48,39.6,0,39.6,46.22
1.59,0.28,0.03,0.13,46.33,2.23,1.36,0.25,82.95,79.64,46.22,39.6,46.22,46.22
1.59,0.28,0.03,0.13,45.05,2.24,1.36,0.28,84.02,80.09,46.22,39.6,64.53,50.73
1.59,0.28,0.1,0.14,54.49,2.13,1.4,0.28,87.05,83.31,46.22,39.6,64.53,46.22
1.59,0.28,0.13,0.13,55.02,8.43,1.4,0.28,84.24,80.25,89.19,39.6,64.53,49.23
1.59,0.28,0.13,0.14,0,0,0,0,0,0,109.06,39.6,97.12,137.85
1.59,0.28,0.1,0.07,0,0,0,0,0,0,39.6,39.6,39.6,46.22
1.57,0.13,0,0,0,0,0,0,0,0,39.6,39.6,39.6,34.67
0,0,0,0,0,0,0,0,0,0,39.6,39.6,9.19,9.19
0,0,0,0,0,0,0,0,0,0,39.6,39.6,9.19,9.19
0,0,0,0,0,0,0,0,0,0,39.6,39.6,9.19,34.67
0,0,0,0,0,0,0,0,0,0,39.6,39.6,9.19,34.67
0,0,0,0,0,0,0,0,0,0,39.6,39.6,9.19,34.67
0,0,0,0,0,0,0,0,0,0,39.6,39.6,0,34.67
0,0,0,0,0,0,0,0,0,0,18.39,39.6,0,18.39
0,0,0,0,0,0,0,0,0,0,0,29.63,0,0
0,0,0,0,0.01,0,73.22,1.41,62.45,87.48,0,0,0,0
0,0,0,0,7.02,0.02,77.65,1.46,81.3,99.64,0,0,0,0
1.59,0.2,0.13,0.11,0.15,0.02,77.65,1.46,81.3,100.41,0,0,0,0
1.59,1.36,0.1,0.07,0.01,0.02,77.64,1.46,80.87,99.67,0,0,0,34.67
1.59,1.36,0.08,0.04,0,0,77.64,1.46,70.01,99.68,0,0,0,46.22
1.59,1.36,0,0.04,0,0,77.64,1.46,70.24,99.68,0,0,0,46.22
1.57,1.36,0,0.03,0,0,89.51,108.23,76,111.28,29.7,0,18.39,46.22
1.57,1.36,0,0.03,0,0,89.5,108.22,76.2,111.29,39.6,0,39.6,46.22
1.57,1.36,0,0.03,0,0,89.5,108.22,76.33,111.31,39.6,18.39,39.6,46.22
1.57,1.36,0,0.03,0,0,89.5,108.22,76.52,111.34,39.6,39.6,39.6,46.22
1.57,1.36,0,0.04,0,0,89.5,108.25,77.92,111.51,91.21,39.6,64.75,81.5
1.57,1.36,0.03,0.04,0,0,90.68,109.17,77.54,111.59,53.5,39.6,64.75,46.22
1.57,1.36,0.06,0.04,0.08,0,1.73,1.42,76.79,111.26,53.5,39.6,64.75,46.22
1.57,1.36,0,0.03,0,0,0,0,0,0,95.83,39.6,99.77,110.09
1.57,1.36,0,0,0,0,0,0,0,0,39.6,39.6,39.6,46.22
1.57,1.36,0,0,0,0,0,0,0,0,39.6,39.6,39.6,18.39
1.26,0.99,0,0,0,0,0,0,0,0,39.6,39.6,0.33,0
1.22,1,0,0,0,0,0,0,0,0,39.6,39.6,0,0
0.99,0.83,0,0,0,0,0,0,0,0,39.6,39.6,0,0
1.17,0.92,0,0,0,0,0,0,0,0,39.6,39.6,0,9.19
1.16,0.9,0,0,0,0,0,0,0,0,29.7,39.6,0,9.19
1.14,0.87,0,0,0,0,0,0,0,0,29.7,39.6,0,9.19
1.2,0.98,0,0,0,0,0,0,0,0,0,0,0,9.19
1.55,1,0,0,0,0,0,0,0,0,0,0,0,0
1.57,1.18,0,0,0,0,0,0,7.85,0.14,0,0,0,0
1.57,1.36,0,0,0.14,0.03,0.14,0.08,8.08,0.21,0,0,0,0
1.57,1.36,0.13,0.07,0.15,0.07,0.14,0.08,8.2,0.17,0,0,0,0
1.57,1.36,0.1,0.04,0.14,0.04,0.14,0.08,8.27,0.14,0,0,0,15.56
1.57,1.36,0.08,0.04,0.14,0.01,0.14,0.08,8.32,0.13,0,0,0,9.19
1.58,1.36,0.03,0.04,0.14,0.01,0.14,0.08,8.28,0.11,0,0,0,9.19
1.54,1.4,0,0.03,0.11,0,1.36,0.14,39.06,0.14,0,0,0,34.67
1.53,1.4,0,0.03,0.07,0,1.36,0.14,38.48,0.14,18.39,0,18.39,46.22
1.53,1.4,0,0.03,0.07,0,1.36,0.14,38.73,0.14,39.6,0,39.6,46.22
1.53,1.4,0,0.03,0.08,0,1.36,0.14,38.87,0.14,39.6,17.69,39.6,46.22
1.53,1.4,0,0.03,0.08,0,1.36,0.14,39.49,0.14,46.22,39.6,46.22,68.69
1.53,1.4,0,0.03,0.11,0,1.36,0.14,40.67,0.14,114.94,39.6,69.38,57.46
1.53,1.4,0,0.03,0.13,0.03,0,0,7.77,0.05,49.84,39.6,69.38,46.22
1.53,1.4,0,0,0.06,0,0,0,6.1,0,83.03,39.6,109.05,111.66
1.53,1.4,0,0,0,0,0,0,8.13,0,39.6,39.6,39.6,46.22
1.45,0.15,0,0,0,0,0,0,7.22,0,39.6,39.6,39.6,46.22
0,0,0,0,0,0,0,0,0,0,39.6,17.69,0,34.67
0,0,0,0,0,0,0,0,0,0,34.65,13.26,0,9.19
0,0,0,0,0,0,0,0,0,0,34.65,13.26,0,13.28
0,0,0,0,0,0,0,0,0,0,39.6,13.26,0,34.67
0,0,0,0,0,0,0,0,0,0,29.7,13.26,0,46.22
0,0,0,0,0,0,0,0,0,0,18.39,17.69,0,46.22
0,0,0,0,0,0,0,0,0,0,0,0,0,46.22
0,0,0,0,0,0,0,0,0,0,0,0,0,34.67
0,0,0,0,0,0,0.08,0,0,0,0,0,0,0
0,0,0.06,0.03,0.13,0.08,0.13,0.08,0.14,0.09,0,0,0,0
0,0,0.11,0.07,0.1,0.05,0.1,0.04,0.12,0.06,0,0,0,44.72
1.49,0.22,0.09,0.04,0.05,0,0.05,0,0.06,0.01,0,0,0,47.73
1.49,0.22,0.08,0.04,0,0,0,0,0.02,0.01,0,0,0,47.73
1.49,0.22,0.05,0.04,0,0,0,0,0.02,0.01,29.7,0,18.39,47.73
1.54,0.31,0,0.03,0,0,0,0,0.03,0.01,39.6,0,39.6,47.73
1.54,0.31,0,0.03,0,0,0,0,0.03,0.01,39.6,0,39.6,47.73
1.54,0.31,0,0.03,0,0,0,0,0.03,0.01,39.6,18.39,39.6,47.73
1.54,0.31,0,0.03,0,0,0,0,0.03,0.01,46.22,39.6,46.22,70.31
1.54,0.31,0,0.03,0,0,0,0,0.02,0.01,69.49,39.6,59.53,62.79
1.54,0.31,0.03,0.03,0,0,0,0,0.03,0.01,57.86,39.6,59.53,47.73
1.54,0.31,0,0.03,0,0,0,0,0.02,0,57.86,46.22,59.53,47.73
1.54,0.31,0,0.03,0,0,0,0,0,0,112.63,46.22,119.25,109.24
1.54,0.31,0,0,0,0,0,0,0,0,39.6,46.22,39.6,47.73
0,0,0,0,0,0,0,0,0,0,39.6,46.22,39.6,46.22
0,0,0,0,0,0,0,0,0,0,39.6,46.22,19.29,35.8
0,0,0,0,0,0,0,0,0,0,39.6,46.22,6.88,35.8
0,0,0,0,0,0,0,0,0,0,39.6,46.22,9.19,46.22
0,0,0,0,0,0,0,0,0,0,39.6,145.36,9.19,46.22
0,0,0,0,0,0,0,0,0,0,39.6,46.22,9.19,46.22
0,0,0,0,0,0,0,0,0,0,39.6,46.22,0,46.22
0,0,0,0,0,0,0,0,0,0,29.7,39.6,0,35.8
0,0,0,0,0,0,0.11,0.08,0,0,0,39.6,0,0
0,0,0,0,0,0,0.14,0.08,0,0,0,34.67,0,0
0,0,35.01,0.12,0,0,0.14,0.09,8.02,0.04,0,0,0,0
0,0,42.94,0.26,0,0,0.14,0.08,8.16,0.02,0,0,0,19.08
1.6,1.42,42.95,0.26,0,0,0.11,0.08,8.22,0.02,0,0,9.19,46.22
1.6,1.42,42.93,0.26,0,0,0,0,8.35,0.02,29.7,0,9.19,47.73
1.6,1.42,42.9,0.26,0,0,0,0,7.91,0.02,39.6,34.67,39.6,47.73
80.51,1.44,44.55,0.27,0,0,0,0,8.5,0.02,39.6,39.6,39.6,46.22
80.51,1.44,44.53,0.27,0,0,0,0,8.03,0.02,39.6,39.6,39.6,46.22
80.51,1.44,44.5,0.27,0,0,0,0,8.24,0.02,39.6,39.6,39.6,46.22
80.52,1.44,44.46,0.27,0,0,0,0,8.27,0.02,46.22,46.22,46.22,47.73
80.52,1.44,44.41,0.27,0,0,0,0,8.18,0.02,47.73,100.13,61.62,76.62
80.52,1.44,44.46,0.27,0,0,0,0,8.18,0.02,79.61,73.45,61.62,47.73
80.52,1.44,44.48,0.27,0,0,0,0,8.12,0.02,57.86,46.22,61.62,47.73
80.53,1.44,44.47,0.27,0,0,0,0,8.2,0.02,112.63,46.22,112.96,115.51
80.52,1.44,40.69,0.26,0,0,0,0,7.56,0.02,39.6,46.22,39.6,47.73
1.57,0,35.54,0.08,0,0,0,0,7.94,0,39.6,60,39.6,46.22
0,0,33.41,0.09,0,0,0,0,0,0,39.6,46.22,39.6,46.22
0,0,26.36,0.09,0,0,0,0,0,0,39.6,46.22,9.19,35.8
0,0,31.11,0.03,0,0,0,0,0,0,39.6,46.22,9.19,47.31
0,0,0,0,0,0,0,0,0,0,39.6,46.22,9.19,47.31
0,0,0,0,0,0,0,0,0,0,39.6,52.85,9.19,47.31
0,0,0,0,0,0,0,0,0,0,39.6,39.6,0,47.31
0,0,0,0,0,0,0,0,0,0,18.39,39.6,0,35.8
0,0,0,0,0,0,0,0,0,0,0,18.39,0,0
0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
0,0,0.2,0.13,72.06,0.31,0.15,0.11,7.78,0.13,0,0,0,0
76.63,1.36,0.19,0.13,73.15,0.31,0.13,0.05,18.87,0.1,0,0,0,0
81.72,1.43,0.19,0.12,73.26,0.31,0.11,0.01,18.95,0.08,0,0,9.19,46.22
81.71,1.43,0.19,0.12,73.26,0.31,0,0,18.49,0.07,0,0,9.19,47.73
88.06,1.43,0.19,0.12,73.33,0.31,0,0,17.87,0.08,18.39,0,27.13,46.22
84.71,1.53,0.21,0.07,74.95,1.41,0,0,17.93,0.34,39.6,0,39.6,46.22
83.5,1.53,0.16,0.07,74.89,1.4,0,0,17.8,0.35,39.6,0,39.6,43.23
83.5,1.53,0.22,0.07,74.94,1.41,0,0,18.62,0.35,39.6,0,39.6,46.22
83.5,1.53,0.22,0.07,74.12,1.41,0,0,18.46,0.41,46.22,39.6,46.22,47.73
83.5,1.53,0.22,0.07,74.09,1.41,0,0,18.19,0.42,46.22,39.6,46.22,70.78
83.5,1.53,0.3,0.14,74.58,1.41,0,0,19.13,0.47,78.45,39.6,64.22,47.73
83.5,1.53,0.31,0.14,74.89,1.4,0,0,38.97,0.42,56.97,39.6,64.22,47.73
83.51,1.53,0.31,0.14,73.78,1.4,0,0,18.15,0.31,109.06,39.6,116.03,116.28
83.49,1.53,0,0,0,0,0,0,6.6,0,39.6,39.6,39.6,46.22
1.31,0.36,0,0,0,0,0,0,0,0,39.6,39.6,39.6,46.22
0,0,0,0,0,0,0,0,0,0,39.6,39.6,19.45,35.8
0,0,0,0,0,0,0,0,2.45,0,39.6,39.6,6.88,35.8
0,0,0,0,0,0,0,0,7.46,0,39.6,39.6,9.19,35.8
0,0,0,0,0,0,0,0,7.09,0,39.6,165.36,9.19,46.22
0,0,0,0,0,0,0,0,8.59,0,39.6,39.6,9.19,46.22
0,0,0,0,0,0,0,0,8.15,0,39.6,39.6,0,46.22
0,0,0,0,0,0,0,0,7.38,0,18.39,39.6,0,35.8
0,0,0,0,0,0,0,0,9.13,0.12,0,29.7,0,0
0,0,0,0,0,0,1.36,1.33,75.45,1.34,0,0,0,0
0,0,0.11,0.06,0.29,0.01,1.36,1.33,78.15,1.36,0,0,0,0
1.36,1.26,0.23,0.17,0.03,0.01,1.36,1.33,76.56,1.35,0,0,0,29.51
1.53,1.39,0.14,0.06,0,0.01,1.36,1.31,74.85,1.34,0,0,9.19,47.73
1.54,1.39,0.09,0.04,0,0,1.36,1.27,74.81,1.33,0,0,9.19,47.73
1.53,1.4,0.09,0.04,0,0,1.36,1.27,74.81,1.33,18.39,0,39.6,46.22
1.61,1.42,0.04,0.03,0,0,1.36,1.1,77.39,12.99,39.6,0,39.6,46.22
1.61,1.42,0.03,0.03,0,0,1.35,1.1,76.8,11.41,39.6,0,39.6,40.23
1.61,1.42,0.02,0.03,0,0,1.35,1.36,77.7,12.78,39.6,18.39,39.6,46.22
1.61,1.42,0.03,0.03,0,0,1.35,1.36,76.59,12.49,39.6,39.6,46.22,47.73
1.61,1.42,0.06,0.04,0,0,1.36,1.38,76.55,12.34,46.22,39.6,46.22,65.92
1.61,1.42,0.1,0.04,0,0,1.36,1.39,76.64,12.46,46.22,39.6,69.28,47.73
1.61,1.42,0.1,0.06,0.06,0,1.36,1.37,76.83,12.5,86.63,39.6,69.28,47.73
1.61,1.42,0.06,0,0.02,0,0.98,0,51.67,0.65,114.95,39.6,112.2,94.48
1.61,1.42,0,0,0,0,0,0,40.58,0.45,39.6,39.6,39.6,47.73
1.3,0.13,0,0,0,0,0,0,42.45,0.48,39.6,39.6,39.6,46.22
0,0,0,0,0,0,0,0,41.3,0.51,39.6,39.6,39.6,35.8
0,0,0,0,0,0,0,0,40.54,0.5,39.6,39.6,39.6,35.8
0,0,0,0,0,0,0,0,0,0,39.6,39.6,39.6,46.22
0,0,0,0,0,0,0,0,0,0.51,39.6,39.6,39.6,46.22
0,0,0,0,0,0,0,0,43.57,0.53,39.6,79.2,39.6,46.22
0,0,0,0,0,0,0,0,40.43,0.52,39.6,39.6,29.7,47.73
0,0,0,0,0,0,1.36,0,40.29,0.53,39.6,39.6,0,46.98
0,0,0,0,0,0,1.71,1.69,51.1,12.04,18.39,39.6,0,35.8
0,0,0,0,0,0,82.67,96.81,76.19,65.7,0,0,0,0
0,0,0.03,0,0.25,0.13,153.14,200.54,78.3,103.55,0,0,0,9.19
1.49,0.12,0.13,0.13,0.27,0.17,106.38,105.71,78.04,90.43,0,0,0,9.19
1.61,0.28,0.1,0.04,0.24,0.16,82.66,96.94,77.46,89.88,0,0,0,46.22
1.61,0.28,0.03,0.04,0.17,0.06,81.29,96.79,77.48,89.75,18.39,0,18.39,47.73
100.54,0.28,0,0.03,0.11,0,77.09,93.99,77.25,89.74,39.6,0,39.6,46.22
1.7,1.36,0,0,0.01,0,72.25,106.84,83.73,103.52,39.6,24.73,39.6,46.22
1.7,1.36,0,0,0.01,0,71,94.1,83.78,103.78,39.6,39.6,39.6,46.22
1.7,1.36,0,0,0.05,0,70.99,93.99,83.71,103.4,39.6,39.6,39.6,46.22
1.7,1.36,0,0,0.06,0,70.61,93.39,84.35,103.39,46.22,46.22,46.22,47.73
1.7,1.36,0,0.03,0.04,0,70.99,93.38,84.7,104.65,97.89,46.22,65.97,136.32
1.7,1.36,0.03,0.04,0.1,0,83.01,109.93,85.01,105.05,55.83,115.21,65.97,47.73
1.7,1.36,0.07,0.04,0.16,0.01,1.84,1.76,84.26,104.18,55.83,46.22,65.97,47.73
1.7,1.36,0,0,0.05,0,0,0,0.05,0,88.29,74.72,99.93,49.24
1.7,1.36,0,0,0,0,0,0,0,0,39.6,46.22,39.6,46.22
1.32,0.01,0,0,0,0,0,0,0,0,39.6,46.22,39.6,18.39
0,0,0,0,0,0,0,0,0,0,39.6,46.22,18.14,0
0,0,0,0,0,0,0,0,0,0,39.6,46.22,0.25,9.19
0,0,0,0,0,0,0,0,0,0,39.6,46.22,0.29,9.19
0,0,0,0,0,0,0,0,0,0,39.6,47.88,0.29,9.19
0,0,0,0,0,0,0,0,0,0,39.6,46.22,0,9.19
0,0,0,0,0,0,0,0,0,0,39.6,46.22,0,9.19
0,0,0,0,0,0,0,0,0,0,0,39.6,0,9.19
0,0,0,0,0,0,0,0,0,0,0,39.6,0,0
0,0,0,0,0.28,0,1.36,0.28,0.29,0.12,0,0,0,0
0,0,0,0,0.31,0.1,70.51,200.53,38.77,26.94,0,0,0,0
1.65,1.25,0.14,0.14,0.31,0.1,1.36,1.39,15.71,0.17,0,0,0,18.39
2.77,1.36,0.12,0.05,0.31,0.08,1.36,0.28,8.16,0.16,9.19,0,12.45,46.22
59.09,1.38,0.08,0.05,0.31,0.07,1.36,0.28,8.12,0.16,9.19,0,9.19,46.22
172.03,1.53,0,0.04,0.31,0.04,1.36,0.25,8.07,0.15,29.7,0,18.14,46.22
123.41,1.43,0,0.06,0.29,0.03,1.36,1.37,9.31,0.74,39.6,0,39.6,46.22
103.58,1.4,0,0.06,0.29,0.03,1.36,1.37,9.15,0.74,39.6,29.7,39.6,46.22
2.08,1.4,0,0.06,0.29,0.03,1.36,1.37,9.03,0.74,39.6,39.6,39.6,46.22
1.75,1.4,0,0.06,0.29,0.03,1.36,1.37,8.83,0.75,46.22,39.6,46.22,46.22
1.75,1.4,0.04,0.06,0.29,0.04,1.36,1.37,8.67,0.76,46.22,39.6,64.08,68.69
1.75,1.4,0.04,0.09,0.29,0.07,1.36,1.37,8.77,0.77,78.45,39.6,64.08,57.46
1.75,1.4,0.09,0.1,0.29,0.17,0,0,8.75,0.79,56.97,39.6,64.08,46.22
1.75,1.4,0.09,0.06,0.29,0.17,0,0,0.04,0,109.06,39.6,98.46,111.66
1.75,1.4,0,0,0,0,0,0,0,0,39.6,39.6,39.6,46.22
0,0,0,0,0,0,0,0,0,0,39.6,39.6,39.6,34.67
0,0,0,0,0,0,0,0,0,0,39.6,39.6,0,0
0,0,0,0,0,0,0,0,0,0,39.6,39.6,0,9.19
0,0,0,0,0,0,0,0,0,0,39.6,39.6,0,9.19
0,0,0,0,0,0,0,0,0,0,39.6,39.6,0,9.19
0,0,0,0,0,0,0,0,0,0,39.6,39.6,0,16.28
0,0,0,0,0,0,0,0,0,0,39.6,39.6,0,34.67
0,0,0.08,0.02,0,0,0,0,0,0,18.39,39.6,0,18.39
0,0,0,0,0,0,0,0,0,0,0,18.39,0,0
0,0,0,0,0.16,0.03,0,0,0.23,0.03,0,0,0,0
0,0,0,0,0.25,0.18,0.14,0.08,8.13,10.28,0,0,0,0
1.47,1.32,0.09,0.04,0.25,0.19,0.12,0.08,8.29,10.48,0,0,0,0
1.75,1.54,0.08,0.04,0.23,0.17,0,0,8.34,10.55,0,0,0,46.22
58.56,1.54,0.01,0.03,0.15,0.07,0,0,8.36,10.57,0,0,0,46.22
105.89,1.54,0,0.03,0.09,0,0,0,8.25,10.44,0,0,0,46.22
59.75,1.54,0,0.03,0.12,0,0,0.13,7.69,9.7,29.7,0,18.39,46.22
4.15,1.54,0,0.01,0.13,0,0,0.07,7.67,9.69,39.6,0,39.6,46.22
2.56,1.54,0,0.03,0.13,0,0.09,0.13,7.54,9.51,39.6,24.73,39.6,46.22
2.56,1.54,0,0.03,0.13,0,0.13,0.13,7.48,9.44,39.6,39.6,39.6,48.25
2.56,1.55,0.11,0.06,0.13,0,0.09,0.13,7.41,9.35,46.22,39.6,46.22,95.75
2.56,1.55,0.18,0.12,0.17,0,0.14,0.13,7.43,9.38,66.93,39.6,55.16,48.25
2.56,1.55,0.19,0.15,0.22,0,0.14,0.13,7.29,9.2,73.46,39.6,55.16,48.25
2.56,1.55,0.18,0.06,0.2,0,0.09,0.13,6.72,8.35,107.42,39.6,137.49,82.04
2.56,1.55,0,0,0,0,0.09,0.13,5.78,7.72,39.6,39.6,39.6,48.25
0,0,0,0,0,0,0,0,5.4,7.01,39.6,39.6,24.52,46.22
0,0,0,0,0,0,0,0,5.92,8.51,39.6,39.6,4.06,36.18
0,0,0,0,0,0,0,0,5.03,7.39,39.6,46.22,4.06,36.18
0,0,0,0,0,0,0,0,4.76,6.95,39.6,46.22,4.8,36.18
0,0,0,0,0,0,0,0,5.46,7.8,39.6,90.59,9.19,36.18
0,0,0,0,0,0,0,0,5.34,5.91,39.6,107.66,0.34,36.18
0,0,0,0,0,0,0,0,5.63,6.19,39.6,46.22,0,41.2
0,0,0,0,0,0,0,0,5.67,6.46,29.7,39.6,0,36.18
0,0,0,0,0,0,0.31,0.2,7.29,9.14,0,39.6,0,36.18
0,0,0,0,0,0,0.31,0.21,7.27,9.11,0,39.6,0,0
0,0,77.56,0,0.2,0,0.31,0.21,7.41,9.28,0,18.39,0,9.19
2.02,1.36,78.75,0.23,0.3,0.01,0.31,0.21,7.55,9.46,0,0,0,36.18
2.56,1.56,78.2,0.2,0.31,0.11,0.31,0.2,7.66,9.6,18.39,0,18.39,46.22
57.5,1.56,77.92,0.2,0.31,0.11,0.23,0.18,7.73,9.69,24.73,0,9.19,46.22
105.07,1.59,77.84,0.19,0.31,0.11,0.16,0.18,7.76,9.72,39.6,0,39.6,46.22
1.81,1.58,85.27,0.23,0.25,0.17,0.14,0.14,9.23,11.73,39.6,39.6,39.6,46.22
1.74,1.56,85.27,0.23,0.25,0.17,0.07,0.13,9.23,11.72,39.6,39.6,39.6,47.73
1.74,1.56,85.27,0.23,0.25,0.01,0.07,0.05,9.21,11.7,46.22,46.22,39.6,47.73
1.74,1.56,85.27,0.23,0.25,0.01,0.12,0.05,9.17,11.65,46.22,46.22,46.22,48.25
1.74,1.56,85.27,0.23,0.25,0.02,0.07,0.05,9.2,11.7,47.73,71.12,66.71,79.32
1.74,1.56,85.27,0.23,0.25,0.09,0.14,0.1,9.01,11.47,76.01,46.22,66.71,48.25
1.74,1.56,85.23,0.23,0.25,0.12,0.16,0.14,8.99,9.56,56.66,46.22,66.71,48.25
1.74,1.56,66.08,0,0,0,0,0,0,0,111.64,64.9,97.69,113.4
1.74,1.56,0,0,0,0,0,0,0,0,46.22,46.22,39.6,48.25
0,0,0,0,0,0,0,0,0,0,46.22,52.45,39.6,46.22
0,0,0,0,0,0,0,0,0,0,39.6,52.45,39.6,46.22
0,0,0,0,0,0,0,0,0,0,39.6,46.22,9.19,46.22
0,0,0,0,0,0,0,0,0,0,39.6,46.22,9.19,46.22
0,0,0,0,0,0,0,0,0,0,39.6,89.35,9.19,46.22
0,0,0,0,0,0,0,0,0,0,39.6,46.22,9.19,46.22
0,0,0,0,0,0,0,0,0,0,39.6,46.22,1.06,46.22
0,0,0,0,0,0,0,0,0,0,39.6,46.22,0,46.22
0,0,0,0,0,0,0,0,0,0,0,39.6,0,36.18
0,0,0,0,0,0,0,0,8.28,0,0,34.67,0,0
0,0,0,0,0.21,0,0.06,0,7.95,0.01,0,0,0,0
1.58,1.38,0.14,0.13,0.23,0.12,0,0,8.12,0.02,0,0,0,18.39
1.77,1.51,0.11,0.06,0.22,0.1,0,0,8.23,0.02,0,0,9.19,46.22
58.35,1.56,0.07,0.04,0.21,0.1,0,0,9.28,0.01,18.39,0,9.19,48.25
114.34,1.55,0.06,0.03,0.21,0.07,0,0,9.27,0.01,39.6,0,39.6,46.22
55.23,1.53,0.01,0.03,0.26,0.12,0,0,8.81,0.03,39.6,0,39.6,46.22
1.88,1.53,0.04,0.03,0.26,0.04,0,0,8.82,0.03,39.6,0,39.6,36.18
1.88,1.51,0.01,0.03,0.25,0.03,0,0,8.93,0.03,39.6,34.67,39.6,46.22
1.88,1.51,0,0.03,0.24,0,0,0,8.86,0.03,46.22,39.6,46.22,48.25
1.88,1.51,0.07,0.03,0.21,0.05,0,0,8.75,0.04,46.22,39.6,61.54,70.91
1.88,1.51,0.12,0.04,0.2,0.09,0,0,8.89,0.06,88.1,39.6,61.54,51.78
1.88,1.51,0.16,0.09,0.23,0.09,0,0,8.96,0.04,55.04,39.6,61.54,48.25
1.88,1.51,0.07,0.03,0.05,0,0,0,0.01,0,101.35,39.6,106.07,80.51
1.88,1.53,0,0,0,0,0,0,0,0,39.6,39.6,39.6,46.22
1.35,1,0,0,0,0,0,0,0,0,39.6,46.22,39.6,46.22
0,0,0,0,0,0,0,0,0,0,39.6,46.22,19.45,46.22
0,0,0,0,0,0,0,0,0,0,39.6,68.3,9.19,36.18
0,0,0,0,0,0,0,0,0,0,39.6,129.95,9.19,46.22
0,0,0,0,0,0,0,0,0,0,39.6,46.22,9.19,38
0,0,0,0,0,0,0,0,0,0,39.6,39.6,9.19,36.18
0,0,0,0,0,0,0,0,0,0,39.6,39.6,1.06,36.18
